ElementId,Category,FamilyAndType,Mark,LocationType,Model_X_ft,Model_Y_ft,Model_Z_ft,Tag_U_ft,Tag_V_ft,ViewLocal_U_ft,ViewLocal_V_ft,BBox_Min_X,BBox_Min_Y,BBox_Max_X,BBox_Max_Y
748858,Walls,"Party - 6 1/8"" (2-hr)",,CurveMidpt,-20.2500,-12.5234,8.0833,-20.2500,-12.5234,-20.2500,-12.5234,-20.7396,-27.5417,-19.7604,2.4948
748873,Walls,"Party - 6 1/8"" (2-hr)",,CurveMidpt,3.5833,-13.6510,8.0833,3.5833,-13.6510,3.5833,-13.6510,3.0938,-30.0729,4.0729,2.4948
751237,Walls,"Interior - 6 1/8"" Partition (2-hr)",,CurveMidpt,27.3073,9.0052,8.0833,27.3073,9.0052,27.3073,9.0052,3.5833,8.7500,51.3854,9.2604
756614,Walls,"Core - Concrete 10""",,CurveMidpt,-1.0833,27.5417,-3.4583,-1.0833,27.5417,-1.0833,27.5417,-6.0833,27.1250,3.9167,27.9583
756775,Walls,"Core - Concrete 10""",,CurveMidpt,-5.6667,23.0964,-3.4583,-5.6667,23.0964,-5.6667,23.0964,-6.0833,18.6510,-5.2500,27.5417
756965,Walls,"Core - Concrete 10""",,CurveMidpt,-90.8750,29.7500,-5.9167,-90.8750,29.7500,-90.8750,29.7500,-91.2917,25.6250,-90.4583,34.2917
757097,Walls,"Core - Concrete 10""",,CurveMidpt,-95.5000,33.8750,-5.9167,-95.5000,33.8750,-95.5000,33.8750,-100.1250,33.4583,-90.8750,34.2917
757247,Walls,"Core - Concrete 10""",,CurveMidpt,-95.5000,25.6250,-5.9167,-95.5000,25.6250,-95.5000,25.6250,-100.1250,25.2083,-90.4583,26.0417
759388,Shaft Openings,Opening Cut,,BBoxCenter,-95.0417,30.1667,20.4583,-95.0417,30.1667,-95.0417,30.1667,-99.6250,26.0417,-90.4583,34.2917
785946,Walls,"Interior - 4 7/8"" Partition (NR)",,CurveMidpt,-43.0260,-1.9635,8.0833,-43.0260,-1.9635,-43.0260,-1.9635,-44.2604,-2.1667,-41.7917,-1.7604
785947,Walls,"Interior - 7 1/4"" Partition (NR)",,CurveMidpt,-41.7917,-6.9766,8.0833,-41.7917,-6.9766,-41.7917,-6.9766,-42.0938,-12.0937,-41.4896,-2.0625
785948,Walls,"Interior - 4 7/8"" Partition (NR)",,CurveMidpt,-30.4818,-11.0573,8.0833,-30.4818,-11.0573,-30.4818,-11.0573,-32.2344,-11.2604,-28.7292,-10.8542
785949,Walls,"Interior - 4 7/8"" Partition (NR)",,CurveMidpt,-28.6302,-3.2135,8.0833,-28.6302,-3.2135,-28.6302,-3.2135,-28.8333,-4.6667,-28.4271,-1.9635
785950,Walls,"Interior - 4 7/8"" Partition (NR)",,CurveMidpt,-43.0260,-11.8906,8.0833,-43.0260,-11.8906,-43.0260,-11.8906,-44.2604,-12.0937,-41.7917,-11.6875
785952,Walls,"Interior - 4 7/8"" Partition (NR)",,CurveMidpt,-30.4323,-4.4635,8.0833,-30.4323,-4.4635,-30.4323,-4.4635,-32.2344,-4.6667,-28.6302,-4.2604
785953,Walls,"Interior - 4 7/8"" Partition (NR)",,CurveMidpt,-27.4948,-11.8906,8.0833,-27.4948,-11.8906,-27.4948,-11.8906,-28.7292,-12.0937,-26.2604,-11.6875
785954,Walls,"Interior - 4 7/8"" Partition (NR)",,CurveMidpt,-32.2344,-9.9635,8.0833,-32.2344,-9.9635,-32.2344,-9.9635,-32.4375,-10.9583,-32.0313,-8.9687
785955,Walls,"Interior - 4 7/8"" Partition (NR)",,CurveMidpt,-40.4740,-5.0365,8.0833,-40.4740,-5.0365,-40.4740,-5.0365,-41.7917,-5.2396,-39.1563,-4.8333
785956,Plumbing Fixtures,"48""x36"" - Private",34,Point,-29.0313,-4.6667,8.0833,-29.0313,-4.6667,-29.0313,-4.6667,-32.0313,-8.6667,-29.0313,-4.6667
785957,Walls,"Interior - 4 7/8"" Partition (NR)",,CurveMidpt,-27.4453,-1.9635,8.0833,-27.4453,-1.9635,-27.4453,-1.9635,-28.8333,-2.1667,-26.2604,-1.7604
785958,Specialty Equipment,"24""",,Point,-41.4896,-3.5260,8.0833,-41.4896,-3.5260,-41.4896,-3.5260,-41.5019,-5.3511,-37.4896,-1.6409
785959,Specialty Equipment,Wheel Chair Circle,,Point,-36.2188,-5.8802,8.0833,-36.2188,-5.8802,-36.2188,-5.8802,-38.7188,-8.3802,-33.7188,-3.3802
785960,Doors,"36"" x 84"" (Cores)",202A,Point,-34.3750,-2.0625,8.0833,-34.3750,-2.0625,-34.3750,-2.0625,-36.0417,-5.3646,-32.7083,-1.7187
785961,Plumbing Fixtures,Toilet-Domestic-3D,35,Point,-39.8249,-6.4896,8.0833,-39.8249,-6.4896,-39.8249,-6.4896,-41.4479,-7.3209,-38.3532,-5.6582
785962,Casework,"72""",,Point,-41.4896,-10.6562,8.0833,-41.4896,-10.6562,-41.4896,-10.6562,-41.4896,-10.6562,-32.4375,-8.5729
785963,Generic Models,"18"" Deep",,CurveMidpt,-30.4323,-4.2604,8.0833,-30.4323,-4.2604,-30.4323,-4.2604,-32.0313,-4.2604,-28.8333,-2.7604
785964,Plumbing Fixtures,"19"" x 19""",36,Point,-33.9323,-9.3560,8.0833,-33.9323,-9.3560,-33.9323,-9.3560,-34.7240,-10.4271,-33.1406,-8.8437
785965,Plumbing Fixtures,"19"" x 19""",37,Point,-36.6823,-9.3560,8.0833,-36.6823,-9.3560,-36.6823,-9.3560,-37.4740,-10.4271,-35.8906,-8.8437
785966,Casework,"72""",,Point,-35.4375,-10.6562,8.0833,-35.4375,-10.6562,-35.4375,-10.6562,-38.4375,-10.6562,-32.4375,-7.4292
785967,Specialty Equipment,"54"" x 48""",,Point,-35.4844,-10.9583,11.5833,-35.4844,-10.9583,-35.4844,-10.9583,-37.7344,-10.6562,-33.2344,-9.3588
785968,Specialty Equipment,Kitchenette - Medium,,Point,-28.4271,-9.4990,8.0833,-28.4271,-9.4990,-28.4271,-9.4990,-28.5938,-11.6875,-23.7341,-3.2292
785969,Casework,"24"" Depth",,Point,-28.4271,-11.6875,8.0417,-28.4271,-11.6875,-28.4271,-11.6875,-28.4271,-11.6875,-25.1180,-5.1875
785970,Specialty Equipment,"24"" x 25"" LH",,Point,-27.4440,-4.2083,8.0833,-27.4440,-4.2083,-27.4440,-4.2083,-28.5938,-5.5457,-26.1588,-2.8109
785971,Specialty Equipment,"24"" x 24"" x 34""",,Point,-28.4271,-6.1875,8.0833,-28.4271,-6.1875,-28.4271,-6.1875,-28.4331,-7.5249,-23.7341,-4.7901
785972,Plumbing Fixtures,"18"" x 18""",38,Point,-27.3854,-8.3542,8.0417,-27.3854,-8.3542,-27.3854,-8.3542,-28.1354,-9.1042,-26.0733,-7.6042
785973,Specialty Equipment,"22"" x 20""",,Point,-27.4063,-10.5625,11.0417,-27.4063,-10.5625,-27.4063,-10.5625,-28.3646,-11.6042,-26.4479,-9.5208
785974,Casework,"24"" Depth",,Point,-42.0938,-2.1667,8.0833,-42.0938,-2.1667,-42.0938,-2.1667,-44.9341,-11.6875,-42.0938,-2.1667
785982,Casework,"24""W x 40""H",,Point,-28.7292,-10.6875,12.5833,-28.7292,-10.6875,-28.7292,-10.6875,-28.4271,-11.6875,-26.4057,-9.6875
785983,Casework,"27""W x 28""H",,Point,-28.7292,-8.5625,13.5833,-28.7292,-8.5625,-28.7292,-8.5625,-28.4271,-9.6875,-26.3084,-7.4375
785984,Casework,"24""W x 40""H",,Point,-28.7292,-6.4375,12.5833,-28.7292,-6.4375,-28.7292,-6.4375,-28.4271,-7.4375,-26.4057,-5.4375
785985,Casework,"27""W x 28""H",,Point,-28.6302,-4.3125,13.5833,-28.6302,-4.3125,-28.6302,-4.3125,-28.4271,-5.4375,-26.2094,-3.1875
785986,Specialty Equipment,"18"" x 48""",,Point,-42.7698,-6.9362,8.0833,-42.7698,-6.9362,-42.7698,-6.9362,-44.7685,-6.5833,-42.0938,-2.2500
785988,Model Groups,Live_Work Core - Standard,,Point,-49.7604,2.2865,8.0833,-49.7604,2.2865,-49.7604,2.2865,-45.4341,-12.6406,-23.2341,-1.1409
786584,Walls,"Interior - 4 7/8"" Partition (NR)",,CurveMidpt,34.1927,12.9635,8.0833,34.1927,12.9635,34.1927,12.9635,32.9583,12.7604,35.4271,13.1667
786585,Walls,"Interior - 7 1/4"" Partition (NR)",,CurveMidpt,32.9583,17.9766,8.0833,32.9583,17.9766,32.9583,17.9766,32.6562,13.0625,33.2604,23.0937
786586,Walls,"Interior - 4 7/8"" Partition (NR)",,CurveMidpt,22.1693,22.0573,8.0833,22.1693,22.0573,22.1693,22.0573,19.8958,21.8542,24.6458,22.2604
786587,Walls,"Interior - 4 7/8"" Partition (NR)",,CurveMidpt,19.7969,14.1146,8.0833,19.7969,14.1146,19.7969,14.1146,19.5938,12.9635,20.0000,15.4688
786588,Walls,"Interior - 4 7/8"" Partition (NR)",,CurveMidpt,34.1927,22.8906,8.0833,34.1927,22.8906,34.1927,22.8906,32.9583,22.6875,35.4271,23.0937
786589,Walls,"Interior - 4 7/8"" Partition (NR)",,CurveMidpt,23.4010,14.1641,8.0833,23.4010,14.1641,23.4010,14.1641,23.1979,13.0625,23.6042,15.4688
786590,Walls,"Interior - 4 7/8"" Partition (NR)",,CurveMidpt,21.5990,15.2656,8.0833,21.5990,15.2656,21.5990,15.2656,19.7969,15.0625,23.4010,15.4688
786591,Walls,"Interior - 4 7/8"" Partition (NR)",,CurveMidpt,18.6615,22.8906,8.0833,18.6615,22.8906,18.6615,22.8906,17.4271,22.6875,19.8958,23.0938
786592,Walls,"Chase - GWB & Metal Stud 2 1/4""",,CurveMidpt,23.2917,19.2760,8.0833,23.2917,19.2760,23.2917,19.2760,23.1979,18.4792,23.3854,20.0729
786593,Walls,"Interior - 4 7/8"" Partition (NR)",,CurveMidpt,31.6406,15.9635,8.0833,31.6406,15.9635,31.6406,15.9635,30.3229,15.7604,32.9583,16.1667
786594,Plumbing Fixtures,"48""x36"" - Private",54,Point,20.1979,15.4687,8.0833,20.1979,15.4687,20.1979,15.4687,20.1979,15.4687,23.1979,19.4687
786595,Walls,"Interior - 4 7/8"" Partition (NR)",,CurveMidpt,18.6120,12.9635,8.0833,18.6120,12.9635,18.6120,12.9635,17.4271,12.7604,20.0000,13.1667
786596,Specialty Equipment,"24""",,Point,32.7083,14.5677,8.0833,32.7083,14.5677,32.7083,14.5677,28.7083,12.6826,32.7206,16.3928
786597,Specialty Equipment,Wheel Chair Circle,,Point,27.5521,16.8802,8.0833,27.5521,16.8802,27.5521,16.8802,25.0521,14.3802,30.0521,19.3802
786598,Doors,"36"" x 84"" (Cores)",205A,Point,25.5677,13.0625,8.0833,25.5677,13.0625,25.5677,13.0625,23.9010,12.7187,27.2344,16.3646
786599,Plumbing Fixtures,Toilet-Domestic-3D,55,Point,31.0020,17.4167,8.0833,31.0020,17.4167,31.0020,17.4167,29.5303,16.5853,32.6250,18.2480
786601,Generic Models,"18"" Deep",,CurveMidpt,21.5990,15.0625,8.0833,21.5990,15.0625,21.5990,15.0625,20.0000,13.5625,23.1979,15.0625
786605,Specialty Equipment,"54"" x 48""",,Point,27.6927,21.9583,11.5833,27.6927,21.9583,27.6927,21.9583,25.4427,20.3588,29.9427,21.6562
786606,Specialty Equipment,Kitchenette - Medium,,Point,19.5938,20.4990,8.0833,19.5938,20.4990,19.5938,20.4990,14.9007,14.2292,19.7604,22.6875
786607,Casework,"24"" Depth",,Point,19.5938,22.6875,8.0417,19.5938,22.6875,19.5938,22.6875,16.2846,16.1875,19.5938,22.6875
786608,Specialty Equipment,"24"" x 25"" LH",,Point,18.6106,15.2083,8.0833,18.6106,15.2083,18.6106,15.2083,17.3254,13.8109,19.7604,16.5457
786609,Specialty Equipment,"24"" x 24"" x 34""",,Point,19.5938,17.1875,8.0833,19.5938,17.1875,19.5938,17.1875,14.9007,15.7901,19.5998,18.5249
786610,Plumbing Fixtures,"18"" x 18""",58,Point,18.5521,19.3542,8.0417,18.5521,19.3542,18.5521,19.3542,17.2400,18.6042,19.3021,20.1042
786611,Specialty Equipment,"22"" x 20""",,Point,18.5729,21.5625,11.0417,18.5729,21.5625,18.5729,21.5625,17.6146,20.5208,19.5313,22.6042
786612,Casework,"24"" Depth",,Point,33.2604,13.1667,8.0833,33.2604,13.1667,33.2604,13.1667,33.2604,13.1667,36.1008,22.7604
786620,Casework,"24""W x 40""H",,Point,19.8958,21.7240,12.5833,19.8958,21.7240,19.8958,21.7240,17.5724,20.7240,19.5938,22.7240
786621,Casework,"27""W x 28""H",,Point,19.8958,19.5990,13.5833,19.8958,19.5990,19.8958,19.5990,17.4751,18.4740,19.5938,20.7240
786622,Casework,"24""W x 40""H",,Point,19.8958,17.4740,12.5833,19.8958,17.4740,19.8958,17.4740,17.5724,16.4740,19.5938,18.4740
786623,Casework,"27""W x 28""H",,Point,19.7969,15.3490,13.5833,19.7969,15.3490,19.7969,15.3490,17.3761,14.2240,19.5938,16.4740
786624,Specialty Equipment,"18"" x 48""",,Point,33.9364,17.9362,8.0833,33.9364,17.9362,33.9364,17.9362,33.2604,13.2500,35.9352,17.5833
786626,Model Groups,Live_Work Core - Standard B,,Point,40.9271,8.7135,8.0833,40.9271,8.7135,40.9271,8.7135,14.4007,12.1826,36.6008,23.6406
786784,Doors,"36"" x 84"" (60 MIN)",202B,Point,-29.1563,2.4948,8.0833,-29.1563,2.4948,-29.1563,2.4948,-30.8229,-0.7604,-27.4896,2.7917
786853,Doors,"36"" x 84"" (60 MIN)",205B,Point,21.7500,9.0052,8.0833,21.7500,9.0052,21.7500,9.0052,20.0833,8.7083,23.4167,12.2604
796396,Walls,"Interior - 8 1/2"" Partition (2-hr)",,CurveMidpt,51.0313,5.6901,8.0833,51.0313,5.6901,51.0313,5.6901,50.6771,2.3750,51.3854,9.0052
797941,Walls,"Interior - 7 1/4"" Partition (NR)",,CurveMidpt,-29.8958,11.1901,8.0833,-29.8958,11.1901,-29.8958,11.1901,-30.1979,9.0052,-29.5938,13.3750
797953,Casework,"48""",,Point,-30.1875,12.2396,8.0833,-30.1875,12.2396,-30.1875,12.2396,-33.4145,10.2396,-30.1875,14.2396
797954,Specialty Equipment,"36"" x 48""",,Point,-29.8958,12.2396,11.5833,-29.8958,12.2396,-29.8958,12.2396,-31.4954,10.7396,-30.1979,13.7396
797975,Model Groups,Live_Work Core - Studio,,Point,-39.5729,9.2500,8.0833,-39.5729,9.2500,-39.5729,9.2500,-40.3750,8.1853,-26.6510,24.0576
798132,Walls,"Interior - 7 1/4"" Partition (NR)",,CurveMidpt,-33.6380,18.5625,8.0833,-33.6380,18.5625,-33.6380,18.5625,-39.8750,18.2604,-27.1979,18.8646
798133,Walls,"Interior - 4 7/8"" Partition (NR)",,CurveMidpt,-27.4010,19.9115,8.0833,-27.4010,19.9115,-27.4010,19.9115,-27.6042,18.5625,-27.1979,21.2604
798141,Casework,"24""W x 40""H",,Point,-28.6042,18.5625,12.5833,-28.6042,18.5625,-28.6042,18.5625,-29.6042,18.8646,-27.6042,20.8860
798142,Casework,"27""W x 28""H",,Point,-30.7292,18.5625,13.5833,-30.7292,18.5625,-30.7292,18.5625,-31.8542,18.8646,-29.6042,20.9833
798143,Casework,"24""W x 40""H",,Point,-32.8542,18.5625,12.5833,-32.8542,18.5625,-32.8542,18.5625,-33.8542,18.8646,-31.8542,20.8860
798144,Casework,"27""W x 28""H",,Point,-34.9792,18.5625,13.5833,-34.9792,18.5625,-34.9792,18.5625,-36.1042,18.8646,-33.8542,20.9833
798256,Casework,"24"" Depth",,Point,-20.7396,39.7500,8.0833,-20.7396,39.7500,-20.7396,39.7500,-23.5800,29.2500,-20.7396,39.7500
798264,Specialty Equipment,"18"" x 72""",,Point,-21.4156,35.1471,8.0833,-21.4156,35.1471,-21.4156,35.1471,-23.4144,33.5000,-20.7396,39.8333
799658,Casework,"24"" Depth",,Point,-30.1875,9.2604,8.0833,-30.1875,9.2604,-30.1875,9.2604,-33.3179,9.2604,-30.1875,14.2604
799696,Plumbing Fixtures,"19"" x 19""",106,Point,-31.5086,12.2396,8.0833,-31.5086,12.2396,-31.5086,12.2396,-32.0208,11.4479,-30.4375,13.0313
800030,Doors,"36"" x 84"" (Cores)",203B,Point,-29.8958,16.3229,8.0833,-29.8958,16.3229,-29.8958,16.3229,-33.1979,14.6563,-29.5521,17.9896
800258,Plumbing Fixtures,"36""x36"" - Private",111,Point,-39.1146,12.2604,8.0833,-39.1146,12.2604,-39.1146,12.2604,-39.1146,12.2604,-36.1146,15.2604
800259,Plumbing Fixtures,Toilet-Domestic-3D,112,Point,-37.4499,16.9479,8.0833,-37.4499,16.9479,-37.4499,16.9479,-39.0729,16.1166,-35.9782,17.7793
800260,Walls,"Interior - 4 7/8"" Partition (NR)",,CurveMidpt,-37.7917,15.4635,8.0833,-37.7917,15.4635,-37.7917,15.4635,-39.4688,15.2604,-36.1146,15.6667
800261,Walls,"Interior - 4 7/8"" Partition (NR)",,CurveMidpt,-37.7917,12.0573,8.0833,-37.7917,12.0573,-37.7917,12.0573,-39.4688,11.8542,-36.1146,12.2604
800262,Specialty Equipment,"24""",,Point,-39.1146,10.5104,8.0833,-39.1146,10.5104,-39.1146,10.5104,-39.1269,8.6853,-35.1146,12.3956
800338,Generic Models,"18"" Deep",,CurveMidpt,-29.5938,11.1667,8.0833,-29.5938,11.1667,-29.5938,11.1667,-29.5938,9.2604,-28.0938,13.0729
803105,Specialty Equipment,Kitchenette - Medium,,Point,-29.7927,18.8646,8.0833,-29.7927,18.8646,-29.7927,18.8646,-36.0625,18.6979,-27.6042,23.5576
803106,Casework,"24"" Depth",,Point,-27.6042,18.8646,8.0417,-27.6042,18.8646,-27.6042,18.8646,-34.1042,18.8646,-27.6042,22.1737
803107,Specialty Equipment,"24"" x 25"" LH",,Point,-35.0833,19.8477,8.0833,-35.0833,19.8477,-35.0833,19.8477,-36.4808,18.6979,-33.7460,21.1329
803108,Specialty Equipment,"24"" x 24"" x 34""",,Point,-33.1042,18.8646,8.0833,-33.1042,18.8646,-33.1042,18.8646,-34.5016,18.8586,-31.7668,23.5576
803109,Plumbing Fixtures,"18"" x 18""",107,Point,-30.9375,19.9063,8.0417,-30.9375,19.9063,-30.9375,19.9063,-31.6875,19.1563,-30.1875,21.2183
803110,Specialty Equipment,"22"" x 20""",,Point,-28.7292,19.8854,11.0417,-28.7292,19.8854,-28.7292,19.8854,-29.7708,18.9271,-27.6875,20.8437
804526,Furniture,"96"" x 12"" x 84""",,Point,-21.2396,13.2500,8.0833,-21.2396,13.2500,-21.2396,13.2500,-21.7396,9.2500,-20.7396,17.2500
804787,Furniture,"72"" x 12"" x 72""",,Point,-21.2396,26.2500,8.0833,-21.2396,26.2500,-21.2396,26.2500,-21.7396,23.2500,-20.7396,29.2500
805013,Doors,"36"" x 84"" (60 MIN)",203A,Point,-23.8438,9.0052,8.0833,-23.8438,9.0052,-23.8438,9.0052,-25.5104,8.7083,-22.1771,12.2604
806358,Casework,"30""",,Point,-37.4177,19.0885,8.0833,-37.4177,19.0885,-37.4177,19.0885,-38.7292,19.0885,-36.2292,21.8407
807787,Walls,"Interior - 4 7/8"" Partition (NR)",,CurveMidpt,-15.2656,16.2318,8.0833,-15.2656,16.2318,-15.2656,16.2318,-15.4687,13.5469,-15.0625,18.9167
808244,Walls,"Interior - 7 1/4"" Partition (NR)",,CurveMidpt,-13.6979,11.2760,8.0833,-13.6979,11.2760,-13.6979,11.2760,-14.0000,9.0052,-13.3958,13.7500
808251,Generic Models,"18"" Deep",,CurveMidpt,-14.0000,11.3021,8.0833,-14.0000,11.3021,-14.0000,11.3021,-15.5000,9.2604,-14.0000,13.3438
808252,Walls,"Interior - 4 7/8"" Partition (NR)",,CurveMidpt,-14.7552,13.5469,8.0833,-14.7552,13.5469,-14.7552,13.5469,-16.0625,13.3438,-13.6979,13.7500
808934,Casework,"48""",,Point,-13.3958,11.2604,8.0833,-13.3958,11.2604,-13.3958,11.2604,-13.3958,9.2604,-10.1688,13.2604
808935,Specialty Equipment,"36"" x 48""",,Point,-13.6979,11.2500,11.5833,-13.6979,11.2500,-13.6979,11.2500,-13.3958,9.7500,-12.0984,12.7500
808936,Casework,"24"" Depth",,Point,-13.3958,9.2604,8.0833,-13.3958,9.2604,-13.3958,9.2604,-13.3958,9.2604,-10.2654,13.2604
808937,Plumbing Fixtures,"19"" x 19""",133,Point,-12.0747,11.2604,8.0833,-12.0747,11.2604,-12.0747,11.2604,-13.1458,10.4688,-11.5625,12.0521
809458,Walls,"Interior - 7 1/4"" Partition (NR)",,CurveMidpt,-10.7552,18.9167,8.0833,-10.7552,18.9167,-10.7552,18.9167,-15.1667,18.6146,-6.3437,19.2188
809459,Casework,"24""W x 40""H",,Point,-7.3437,18.9167,12.5833,-7.3437,18.9167,-7.3437,18.9167,-8.3437,19.2187,-6.3437,21.2401
809460,Casework,"27""W x 28""H",,Point,-9.4687,18.9167,13.5833,-9.4687,18.9167,-9.4687,18.9167,-10.5937,19.2187,-8.3437,21.3374
809461,Casework,"24""W x 40""H",,Point,-11.5937,18.9167,12.5833,-11.5937,18.9167,-11.5937,18.9167,-12.5937,19.2187,-10.5937,21.2401
809462,Casework,"27""W x 28""H",,Point,-13.7187,18.9167,13.5833,-13.7187,18.9167,-13.7187,18.9167,-14.8437,19.2187,-12.5937,21.3374
809463,Specialty Equipment,Kitchenette - Medium,,Point,-8.5323,19.2187,8.0833,-8.5323,19.2187,-8.5323,19.2187,-14.8021,19.0521,-6.3437,23.9118
809464,Casework,"24"" Depth",,Point,-6.3437,19.2187,8.0417,-6.3437,19.2187,-6.3437,19.2187,-12.8437,19.2187,-6.3437,22.5279
809465,Specialty Equipment,"24"" x 25"" LH",,Point,-13.8229,20.2019,8.0833,-13.8229,20.2019,-13.8229,20.2019,-15.2203,19.0521,-12.4856,21.4871
809466,Specialty Equipment,"24"" x 24"" x 34""",,Point,-11.8437,19.2187,8.0833,-11.8437,19.2187,-11.8437,19.2187,-13.2412,19.2127,-10.5064,23.9118
809467,Plumbing Fixtures,"18"" x 18""",135,Point,-9.6771,20.2604,8.0417,-9.6771,20.2604,-9.6771,20.2604,-10.4271,19.5104,-8.9271,21.5725
809468,Specialty Equipment,"22"" x 20""",,Point,-7.4687,20.2396,11.0417,-7.4687,20.2396,-7.4687,20.2396,-8.5104,19.2812,-6.4271,21.1979
809470,Doors,"36"" x 84"" (Cores)",204B,Point,-15.2656,16.6979,8.0833,-15.2656,16.6979,-15.2656,16.6979,-15.5104,15.0313,-12.0625,18.3646
809636,Walls,"Interior - 8 1/2"" Partition (2-hr)",,CurveMidpt,-4.9896,13.8750,8.0833,-4.9896,13.8750,-4.9896,13.8750,-5.3437,8.7500,-4.6354,18.7448
809637,Plumbing Fixtures,Toilet-Domestic-3D,138,Point,-6.9668,10.5104,8.0833,-6.9668,10.5104,-6.9668,10.5104,-8.4385,9.6791,-5.3437,11.3418
809638,Plumbing Fixtures,"36""x36"" - Private",139,Point,-5.2500,18.6146,8.0833,-5.2500,18.6146,-5.2500,18.6146,-8.2500,15.6146,-5.2500,18.6146
809639,Walls,"Interior - 4 7/8"" Partition (NR)",,CurveMidpt,-6.6198,15.4115,8.0833,-6.6198,15.4115,-6.6198,15.4115,-8.2500,15.2083,-4.9896,15.6146
809640,Specialty Equipment,"24""",,Point,-5.3437,13.8281,8.0833,-5.3437,13.8281,-5.3437,13.8281,-9.3437,11.9430,-5.3314,15.6532
812830,Model Groups,Live_Work Core - Studio Two Story,,Point,-5.3437,9.2500,8.0833,-5.3437,9.2500,-5.3437,9.2500,-16.5625,8.5052,-4.4896,24.4118
826267,Windows,"50"" x 60""",119,Point,-34.7604,42.2240,11.5417,-34.7604,42.2240,-34.7604,42.2240,-37.0729,41.5938,-32.4479,43.6123
826274,Windows,"50"" x 60""",120,Point,-26.4271,42.2240,11.5417,-26.4271,42.2240,-26.4271,42.2240,-28.7396,41.5938,-24.1146,43.6123
826288,Windows,"50"" x 60""",122,Point,-9.7604,42.2240,11.5417,-9.7604,42.2240,-9.7604,42.2240,-12.0729,41.5938,-7.4479,43.6123
826309,Windows,"50"" x 60""",125,Point,36.0729,42.2240,11.5417,36.0729,42.2240,36.0729,42.2240,33.7604,41.5938,38.3854,43.6123
826316,Windows,"50"" x 60""",126,Point,-1.4271,42.2240,11.5417,-1.4271,42.2240,-1.4271,42.2240,-3.7396,41.5938,0.8854,43.6123
826323,Windows,"50"" x 60""",127,Point,27.7396,42.2240,11.5417,27.7396,42.2240,27.7396,42.2240,25.4271,41.5938,30.0521,43.6123
826376,Rooms,Stair S1,,Point,-104.8534,21.9404,-5.9167,-104.8534,21.9404,-104.8534,21.9404,-109.0000,19.7083,-100.6250,41.7500
826593,Rooms,Stair S3,,Point,46.3309,-0.3700,8.0833,46.3309,-0.3700,46.3309,-0.3700,41.7500,-19.6250,50.1250,1.8750
826600,Rooms,Stair S2,,Point,-44.6959,21.6617,-3.4583,-44.6959,21.6617,-44.6959,21.6617,-48.7500,19.7083,-40.3750,42.7500
826702,Rooms,Elevator E1,,Point,-95.4121,28.3550,-16.9167,-95.4121,28.3550,-95.4121,28.3550,-99.6250,26.0417,-91.2917,33.4583
826708,Rooms,Elevator E2,,Point,-1.0178,22.1821,-3.4583,-1.0178,22.1821,-1.0178,22.1821,-5.2500,19.7083,3.0833,27.1250
826919,Shaft Openings,Opening Cut,,BBoxCenter,-1.0833,23.8333,25.4583,-1.0833,23.8333,-1.0833,23.8333,-6.0833,19.7083,3.9167,27.9583
828508,Rooms,Café 101,,Point,-81.0467,16.4169,-5.9167,-81.0467,16.4169,-81.0467,16.4169,-90.0521,9.5000,-50.6042,35.6979
828518,Rooms,Outdoor Covered Dining 103,,Point,-79.3511,4.0632,-5.9167,-79.3511,4.0632,-79.3511,4.0632,-90.4792,-7.9167,-49.7500,8.6458
828521,Rooms,Pocket Park 104,,Point,-84.9573,-19.3180,-5.9167,-84.9573,-19.3180,-84.9573,-19.3180,-111.5000,-29.1750,-49.7500,18.2604
828537,Rooms,Residential Lobby 106,,Point,-8.7830,-8.9245,-3.4583,-8.7830,-8.9245,-8.7830,-8.9245,-19.7604,-28.3542,3.0938,1.9792
828548,Rooms,Commercial/Retail 108,,Point,23.7843,0.0000,0.0000,23.7843,0.0000,23.7843,0.0000,3.8021,-30.4219,40.7708,40.5417
828551,Rooms,Commercial/Retail 109,,Point,55.4648,-3.5861,0.0000,55.4648,-3.5861,55.4648,-3.5861,41.7396,-28.8565,70.5743,41.6979
829648,Rooms,Corridor 201,,Point,-4.3181,5.6377,8.0833,-4.3181,5.6377,-4.3181,5.6377,-39.3646,2.5000,47.6042,18.6146
829709,Rooms,Live/Work Unit 202,,Point,-38.0620,-18.7476,8.0833,-38.0620,-18.7476,-38.0620,-18.7476,-49.0312,-27.6042,-20.7396,2.2396
829712,Rooms,Studio Unit 203,,Point,-31.3197,33.5682,8.0833,-31.3197,33.5682,-31.3197,33.5682,-39.1146,9.2604,-20.7396,41.6979
829715,Rooms,Two Story Studio Unit 204,,Point,-8.1503,33.9597,8.0833,-8.1503,33.9597,-8.1503,33.9597,-19.7604,9.2604,3.0938,41.6979
829718,Rooms,Live/Work Unit 205,,Point,22.9459,33.9597,8.0833,22.9459,33.9597,22.9459,33.9597,4.0729,9.2604,40.7604,41.6979
831926,Walls,"Interior - 4 7/8"" Partition (NR)",,CurveMidpt,47.8073,6.0052,8.0833,47.8073,6.0052,47.8073,6.0052,47.6042,3.0052,48.0104,9.0052
831927,Doors,"36"" x 84""",201B,Point,47.8073,6.8125,8.0833,47.8073,6.8125,47.8073,6.8125,44.6042,5.1458,48.0521,8.4792
